,id,name,BruDataSci_member,interests,connectedness,activity_L2,connectedness_L2,interests_members_L2,activity,interests_L2
4157,176758932,michel,False,0.0,13.0,0.0,0.000249460753375,0.000343592938863,0.0,0.0
4158,11804821,Sean L,False,0.0,170.0,0.0,0.000566905118156,0.00144975713857,0.0,0.0
4159,80126102,Marianna,False,0.0,12.0,0.0,0.000357291322838,0.00169407492913,0.0,0.0
4160,131440792,Hey Ma S,False,0.0,41.0,0.000491745433677,0.000649522381661,0.00178919606756,3.0,0.0
4161,146725572,Marie-Noëlle Keijzer,False,0.0,89.0,0.00316537583211,0.00142289285144,0.00419573232432,17.0,0.0
4162,29892762,Kirsten,False,0.0,10.0,0.0,8.97080475654e-05,0.00058117406791,0.0,0.0
4163,86876322,Inma Montero,False,0.0,54.0,0.000605701263822,0.000462891651869,0.000572165948105,2.0,0.0
4164,11182246,Mei Chen,False,0.0,8.0,0.000133921308454,0.00113860338103,0.00430645083885,1.0,0.0
4165,13452657,Cody Butler,False,0.0212765957447,72.0,0.0044890112336,0.00249379718671,0.00861798352363,20.0,0.00120964342922
4166,40607912,Michael VB,False,0.0,17.0,0.0,0.000419778466945,0.0,0.0,0.0
4167,121647132,sueur,False,0.0,22.0,0.0,9.3635139192e-05,0.000698120821996,0.0,0.0
4168,71934122,Stefania ,False,0.0,32.0,0.00288462438809,0.00163892948909,0.00286938711803,10.0,0.0
4169,85237932,Jurate Cizauskaite,False,0.0,71.0,0.0,0.000248203198207,0.000584248790255,0.0,0.0
4170,129233752,koen,False,0.0,29.0,0.00032684830458,0.00076819469046,0.0,2.0,0.0
4171,42016942,Lode Mortier,False,0.0,22.0,0.000239356007678,9.3635139192e-05,0.0,1.0,0.0
4172,14229682,claudia,False,0.0,93.0,0.0,0.000222120867096,0.000611880601212,0.0,0.0
4173,136028342,Angelica,False,0.0,48.0,0.000384692937441,0.000649650017062,0.00255734820586,6.0,0.0
4174,19407031,Jean-Philippe Roisin,False,0.0,89.0,0.00143457057585,0.00142289285144,0.0,9.0,0.0
4175,12492984,Yves-Alexandre,False,0.409090909091,15.0,0.000112051867247,0.000809622633321,0.0380418659059,1.0,0.0689467605678
4176,9281721,vince,False,0.0,22.0,0.0,9.3635139192e-05,0.00131661772805,0.0,0.0
4177,136913082,Ruud Denivel,False,0.0,29.0,0.000601068745558,0.00076819469046,0.00633335441214,4.0,0.0
4178,10657979,Cyberlabe,False,0.047619047619,71.0,0.0,0.00574845513851,0.0145650483819,0.0,0.00733292145199
4179,75178172,Monica,False,0.0,1.0,0.0,3.08066509519e-05,0.00045104582478,0.0,0.0
4180,127081162,Neeta Siju,False,0.0,19.0,0.0,8.53258248045e-05,0.000590278723,0.0,0.0
4181,117186752,Kurt Bonne,False,0.0571428571429,311.0,0.00749671425819,0.00715549929919,0.0115409212309,45.0,0.00473744943756
4182,121384992,karin de schepper,False,0.0,73.0,0.00332653917423,0.00269970591874,0.0,3.0,0.0
4183,82813122,Iliyana,False,0.0,64.0,0.000377950081883,0.000862032267374,0.00169098620554,3.0,0.0
4184,64987332,marco giorgini,False,0.0,45.0,0.0,0.00118210800454,0.0036608700288,0.0,0.0
4185,36348102,Victoriah,False,0.0322580645161,85.0,0.0,0.0113748028119,0.025475158165,0.0,0.00367950059553
4186,148938952,Marie-Véronique,False,0.0666666666667,13.0,0.0,0.000164928878193,0.00474472952018,0.0,0.0190802585883
4187,78520522,Mitchell van Wijngaarden,False,0.0,6.0,0.0,0.000533092065122,0.0065202853425,0.0,0.0
4188,176201932,Valentina Gravili,False,0.0,35.0,0.00027463622073,0.000828532619737,0.000493077988186,3.0,0.0
4189,150417442,Ann-Sofie,False,0.0,32.0,0.0,0.00012964321064,0.001115439756,0.0,0.0
4190,3580111,Ana Mihail,False,0.0,223.0,0.0,0.00790342880003,0.00830407823912,0.0,0.0
4191,174629072,Kurt Smolderen,False,0.0,47.0,0.000881947561321,0.00220966079942,0.00557314830514,5.0,0.0
4192,132351352,Jurgita,False,0.0,82.0,0.000473608132778,0.000935161836806,0.00291653954862,5.0,0.0
4193,179085522,Antoine Jipok,True,0.142857142857,479.0,0.0425625902325,0.0598158962997,0.0240893423765,43.0,0.0171371248481
4194,138322132,Francois De Bue,False,0.0,3.0,0.0,0.000367384123491,0.0,0.0,0.0
4195,139337942,Miriam Felicita Hainebach,False,0.0,43.0,0.000180333101945,0.000268415049047,0.000898053586257,2.0,0.0
4196,127901912,Christof Moonens,False,0.0,89.0,0.00143457057585,0.00142289285144,0.0,9.0,0.0
4197,128004132,Alex Aleksanyan,False,0.0,106.0,0.0,0.00244319005157,0.00342973859099,0.0,0.0
4198,57352412,Sara,False,0.0,29.0,0.0,0.00012376763809,0.0021963530338,0.0,0.0
4199,27444602,Veronica,False,0.0,127.0,0.000233505818962,0.00062495670447,0.0,4.0,0.0
4200,144056542,michielster,False,0.0,8.0,0.0,0.00033340202363,7.20826930152e-05,0.0,0.0
4201,11173452,Evrim Asma,False,0.0,12.0,0.0,0.000180673105983,0.0,0.0,0.0
4202,10854627,Zhirayr,False,0.0,19.0,0.0,8.53258248045e-05,0.000761760313629,0.0,0.0
4203,19013861,Gaylord Roukine,False,0.0,104.0,0.00300731133992,0.00157862683838,0.0,19.0,0.0
4204,41296102,Mark Schreiber,False,0.0,2.0,0.0,9.01179173999e-05,0.000127835450244,0.0,0.0
4205,136925102,Dylan Schoenmakers,False,0.0,29.0,0.000601068745558,0.00076819469046,0.00590358184058,4.0,0.0
4206,12329192,Tanya,False,0.0,17.0,9.83201060524e-05,0.000364055314383,0.00208926546252,2.0,0.0
4207,180585852,Ahmed AbdelHamid,False,0.0161290322581,163.0,0.000847711011436,0.00377971616025,0.00756222002115,5.0,0.00101206030359
4208,82485482,Luciano Morganti,False,0.0,19.0,0.0,0.00113962690604,0.0027213232627,0.0,0.0
4209,141992172,soko,False,0.0,4.0,0.0,0.000317547521924,0.000599427208844,0.0,0.0
4210,116138222,Tracey,False,0.0,22.0,4.11395297154e-05,9.3635139192e-05,0.0,1.0,0.0
4211,151888112,Beatse ,False,0.0,3.0,0.0,0.000367384123491,0.00297321077162,0.0,0.0
4212,54669352,Adam Van Hoozer,False,0.0,75.0,8.26378102613e-05,0.000204088239108,0.0010737738619,1.0,0.0
4213,99492082,Ilici Alina,False,0.0,22.0,0.0,9.3635139192e-05,0.000367993433797,0.0,0.0
4214,14491891,Amandine Muskus,False,0.0,80.0,0.0,0.000451702073964,0.0013135732551,0.0,0.0
4215,65118452,sakis,False,0.0,18.0,0.0,0.000107903579919,0.000692920641548,0.0,0.0
4216,81270922,Anthony C,True,0.0,764.0,0.0106731628549,0.0356280408338,0.0,36.0,0.0
4217,174629112,Laura Pinti,False,0.0,79.0,0.0,0.000406097376231,0.00032689120136,0.0,0.0
4218,140516052,Garg,False,0.0,69.0,0.0,0.00201479659541,0.00420023115822,0.0,0.0
4219,13771003,Culti Arjan,False,0.0,20.0,0.0,0.000176080234843,0.000477627223478,0.0,0.0
4220,110698752,Lion ThePhoenix,False,0.0851063829787,19.0,0.0,0.00113962690604,0.0174776835577,0.0,0.024532697963
4221,128304512,Robin PIREZ,False,0.0,17.0,0.0,0.000596974420022,0.00363117877086,0.0,0.0
4222,14196994,Pablo d'Alcantara,False,0.0,13.0,0.000240732874837,0.00129046493472,0.0,1.0,0.0
4223,180093482,Hiteg,False,0.0,79.0,0.0,0.00597149710969,0.00429466279806,0.0,0.0
4224,173515012,Fanny,False,0.0,18.0,0.0,0.000220011106734,0.00070128669181,0.0,0.0
4225,65100502,Johnny Grootaert Freerider,False,0.0,0.0,0.0,0.0,0.00143952197772,0.0,0.0
4226,138977542,grguitar,False,0.0,8.0,0.0,0.00033340202363,0.000584858647478,0.0,0.0
4227,146219272,Bert Vandenberghe,False,0.0,13.0,0.000987717662009,0.00129046493472,0.00405713765931,1.0,0.0
4228,8462601,alexpapa,False,0.0,45.0,0.00108847456509,0.00118210800454,0.00630104693424,10.0,0.0
4229,47325452,Jens Geiregat,False,0.0,283.0,0.0125436693783,0.00714635613952,0.00793768570728,85.0,0.0
4230,107225362,Lisa B,False,0.0,18.0,0.00015084494229,0.000107903579919,0.000475259635223,1.0,0.0
4231,93692182,Glen DC,False,0.0,223.0,0.0,0.00790342880003,0.00472062294488,0.0,0.0
4232,10264855,Aagje,False,0.0,35.0,0.00291787391281,0.000772206420844,0.000905253017519,3.0,0.0
4233,71770392,Nathalie,False,0.0,223.0,0.00461564383524,0.00790342880003,0.0,10.0,0.0
4234,128983322,Maarten Vandenbroucke,False,0.0,223.0,0.00753075812854,0.00790342880003,0.00458963101538,46.0,0.0
4235,166895902,Hakim,False,0.0,1.0,0.0,0.000729313975796,0.00420459656858,0.0,0.0
4236,126624032,Onur Kahraman,False,0.0,314.0,0.00772738285315,0.0037925817366,0.00393425162067,67.0,0.0
4237,130658352,David Hayden,False,0.0,32.0,0.0,0.000158380469609,0.000789587136396,0.0,0.0
4238,13246756,sophie,False,0.0,23.0,0.0,0.000476842069857,0.000868331128691,0.0,0.0
4239,1361286,Lex Vanderwal,False,0.0,1.0,0.0,7.26156772437e-05,0.0,0.0,0.0
4240,80552232,Joelle Barthel,False,0.0,164.0,0.0,0.00304469361549,0.00533276837396,0.0,0.0
4241,114696492,Caroline Groutars,False,0.0,3.0,0.0,0.000174658819948,0.0,0.0,0.0
4242,3383599,Moonweaver,False,0.0,19.0,0.0,8.53258248045e-05,0.000758536268741,0.0,0.0
4243,10887472,Divina Porlares,False,0.0,5.0,0.0,0.000157560640217,0.000556131985529,0.0,0.0
4244,26445192,Victor Velazquez,False,0.0,3.0,0.0,0.000186826479851,0.00273124042073,0.0,0.0
4245,181969202,Damiaan,False,0.0,5.0,0.0,0.00125585381709,0.00142661923687,0.0,0.0
4246,55025972,Gyongyver Fekete,False,0.0,22.0,0.0,0.000214669749079,0.000913194241887,0.0,0.0
4247,93248222,Olivier Loose,False,0.0,18.0,0.0,0.000220011106734,0.0,0.0,0.0
4248,112402742,Renaud D.,False,0.0,12.0,3.68283598249e-05,0.000180673105983,0.0,1.0,0.0
4249,162672692,FREDERIC,False,0.0,61.0,0.0,0.00090727003747,0.00201851678731,0.0,0.0
4250,136667792,Ron,True,0.0,781.0,0.00248128325318,0.0266046381323,0.000561888800633,4.0,0.0
4251,35823932,Georges,False,0.0,37.0,0.000119678003839,0.000257930474827,0.00238497175149,1.0,0.0
4252,144515392,Simona,False,0.0,77.0,0.0,0.000544878029036,0.00151794267414,0.0,0.0
4253,147020512,Felix,False,0.0625,13.0,0.0,0.00129046493472,0.00720341509866,0.0,0.0035781735182
4254,91300162,Daniel,False,0.0,33.0,0.000264050097141,0.000265306785964,0.00111083047619,3.0,0.0
4255,14819651,Philippe Laval,False,0.0,30.0,0.0,0.000133865890736,0.0,0.0,0.0
4256,52195382,liz,False,0.0,20.0,0.000319689810682,0.000110144175693,0.00128169514988,9.0,0.0
4257,117114252,Giuseppe,False,0.0,41.0,0.0,0.000209312858545,0.00101808119484,0.0,0.0
4258,122233162,Toni Van de Voorde,False,0.0,29.0,0.000291334854843,0.00174051609331,0.00271607213009,1.0,0.0
4259,59698082,yanaris,False,0.0,62.0,0.000544618672433,0.000672574995047,0.00119707042963,6.0,0.0
4260,96706892,Pieter Baele,True,0.290322580645,762.0,0.0148970922944,0.0358265962289,0.0441877653069,27.0,0.0625987985098
4261,142647632,minisha,False,0.0862068965517,214.0,0.00112366282612,0.00540260642766,0.0144281607048,1.0,0.0215293025995
4262,129314872,Ga,False,0.0,18.0,0.0,0.000220011106734,0.0,0.0,0.0
4263,180363602,Raydel Rangel Toyos,False,0.0,4.0,0.0,7.59469233976e-05,0.00149317714479,0.0,0.0
4264,114729302,Fmichotte,False,0.0,53.0,0.00545497525692,0.00521314230038,0.0,13.0,0.0
4265,3797049,Stacey,False,0.0,56.0,0.0,0.000628997255982,0.00150708019229,0.0,0.0
4266,77898072,Sam De Backer,False,0.03125,374.0,0.0124445224054,0.00819132433958,0.00830125770684,99.0,0.0016002078444
4267,14151150,Voichuk,False,0.0,27.0,0.0,0.000177622239025,0.000972131057538,0.0,0.0
4268,126624092,Abdulvakhid Shoudouev,True,0.190476190476,847.0,0.0320355489625,0.0348343915419,0.0463476132498,150.0,0.0203545846809
4269,47194462,Justin Davies,False,0.0,77.0,0.0,0.000280570952494,0.00166108085377,0.0,0.0
4270,70656352,Laura-Patricia Gavilan,False,0.0,22.0,0.0,9.3635139192e-05,0.000476903815255,0.0,0.0
4271,82281872,gaelle,False,0.0,4.0,0.0,0.000123496178429,0.000767955831085,0.0,0.0
4272,131799782,Agnieszka Ożarowska,False,0.0,159.0,0.000512477529231,0.00048117923816,0.00287722298963,10.0,0.0
4273,71082342,Ruben Decrop,False,0.04,107.0,0.0028247489926,0.00306327159358,0.00734114650826,17.0,0.00445211268561
4274,177713212,Saky Kourtidis,False,0.0,2.0,0.0,8.62071675148e-05,0.00440479951554,0.0,0.0
4275,158500242,Nandish R Calchand,False,0.0,5.0,0.0,0.000157560640217,0.000728439868534,0.0,0.0
4276,79131132,Dora,False,0.0,48.0,0.0,0.000170956832184,0.000790105269805,0.0,0.0
4277,14459247,Julien Brassine,False,0.0666666666667,89.0,0.0,0.00142289285144,0.00696519392388,0.0,0.00413171888788
4278,152674672,Alina Rotariu,False,0.0,22.0,5.89252083189e-05,9.3635139192e-05,0.000352044826828,1.0,0.0
4279,162142952,Giulia,False,0.0,47.0,0.000866528444197,0.00029027591886,0.000473244490061,3.0,0.0
4280,110436722,Filip De Weerdt,False,0.0,223.0,0.0,0.00790342880003,0.00602737346074,0.0,0.0
4281,98938942,barrie gibson,False,0.0,84.0,0.0,0.000519887859074,0.00059075361684,0.0,0.0
4282,55124342,Maria,False,0.0,62.0,0.0,0.000470129051965,0.000719663707351,0.0,0.0
4283,12755322,Jill,False,0.0,20.0,0.0,0.000176080234843,0.000696191823056,0.0,0.0
4284,160407932,Nieves,False,0.0,75.0,0.0,0.00130018002387,0.00192325902006,0.0,0.0
4285,148152702,Maud,False,0.0,4.0,0.0,0.000154816239815,0.00064086305279,0.0,0.0
4286,73474432,maria,False,0.0,50.0,0.0,0.000219165007199,0.000911041381243,0.0,0.0
4287,150512002,Trupti,False,0.0,55.0,0.0014807133093,0.000692653289589,0.000869287710263,4.0,0.0
4288,4301187,Stefan Kolgen,False,0.0,8.0,0.0,0.000938982386571,0.00329648113186,0.0,0.0
4289,16064901,Kristof Van Tomme,False,0.0,89.0,0.0,0.00142289285144,0.0066082959518,0.0,0.0
4290,92578182,Didier Delhez,False,0.0,55.0,0.00183472486233,0.00124371699625,0.0,6.0,0.0
4291,8003976,Klaas Bals,False,0.0,312.0,0.00152467662367,0.00659470528328,0.00403040906872,7.0,0.0
4292,64987532,Koen,False,0.0,85.0,0.0,0.0113748028119,0.0,0.0,0.0
4293,131375502,Steven Tielemans,False,0.0,89.0,0.00215646990939,0.00142289285144,0.0,7.0,0.0
4294,8495503,Sahil,False,0.0,30.0,0.0,0.000133865890736,0.0,0.0,0.0
4295,76849552,Tiina,False,0.0,44.0,8.35036631613e-05,0.000820563452099,0.000899327043842,1.0,0.0
4296,155157912,Sophie,False,0.0,0.0,0.0,0.0,0.00038705251801,0.0,0.0
4297,14590354,Christophe Van Gheluwe (Cumuleo),False,0.0,8.0,0.0,0.000938982386571,0.0,0.0,0.0
4298,130849052,linuxonrails,False,0.047619047619,34.0,0.00329187992065,0.00325435825589,0.0082529749015,11.0,0.00238544901213
4299,62693782,Philippe Denis,False,0.157894736842,223.0,0.0,0.00790342880003,0.0172754368341,0.0,0.0130824129557
4300,154640792,Dar-Dar Danii,False,0.0,4.0,0.0,0.000658218037118,0.000637975482116,0.0,0.0
4301,162406812,Gail,False,0.0,2.0,0.0,9.01179173999e-05,0.0,0.0,0.0
4302,86122912,Marius,False,0.0,444.0,0.0,0.00293895652798,0.00581871933656,0.0,0.0
4303,145007012,Hadrien van Hecke,False,0.0,18.0,0.0,0.000220011106734,0.000436899510248,0.0,0.0
4304,127250502,Joao Parreira,False,0.0,61.0,0.0,0.000498482302785,0.00135602006537,0.0,0.0
4305,157655462,Robert Guss,True,0.0652173913043,648.0,0.0303812302489,0.0265081508537,0.0180146038093,98.0,0.00613978632817
4306,98869672,Marah,False,0.0,19.0,0.0,0.00113962690604,0.0,0.0,0.0
4307,135480732,Brussels Beer Club,False,0.0,20.0,0.0,0.000110144175693,0.000440189687959,0.0,0.0
4308,3973548,Armando K,False,0.0,20.0,0.0,0.000176080234843,0.000500538275274,0.0,0.0
4309,147233522,Franklin ,False,0.0,2.0,0.0,4.78638071631e-05,0.000717103851898,0.0,0.0
4310,149430702,Emilie,False,0.0,1.0,0.0,7.26156772437e-05,0.000834401382008,0.0,0.0
4311,176497072,Mathieu Van Wylick,False,0.0740740740741,12.0,0.0,0.000784061055921,0.00503203833452,0.0,0.0207922297508
4312,111636552,Linnette,False,0.0,27.0,0.0,0.000270951884518,0.000641281563237,0.0,0.0
4313,158507442,Myriam Watson,False,0.0,3.0,0.0,0.000189825173136,0.000542321907113,0.0,0.0
4314,97489542,Alessandro Wolf,False,0.0,70.0,0.0,0.000193645941782,0.0010539984821,0.0,0.0
4315,89235892,Paola Campo,False,0.0,27.0,0.000953617160641,0.00092146339949,0.0,1.0,0.0
4316,117028352,Deborah,False,0.0,157.0,0.000150969729131,0.000555188169037,0.00216798036245,3.0,0.0
4317,127253332,Alina Georgescu,False,0.0,12.0,0.0,0.000180673105983,0.000709636745197,0.0,0.0
4318,96707002,Ludovic Aelbrecht,False,0.0967741935484,487.0,0.00644230317569,0.00889212506128,0.015630452863,27.0,0.0112661783399
4319,83009982,Laurent,False,0.0,10.0,0.0,8.69145706605e-05,0.000576726141003,0.0,0.0
4320,108274112,Jelena Grujic,False,0.166666666667,51.0,0.0,0.000187654363522,0.0191117756818,0.0,0.0250776885069
4321,103555522,Pola,False,0.0,141.0,3.89127176335e-05,0.00102647852757,0.00264829068562,1.0,0.0
4322,132906692,Diane Van Laethem,False,0.0,8.0,0.0,0.00033340202363,0.000503182845431,0.0,0.0
4323,56926662,Avi,False,0.0,20.0,0.0,0.000176080234843,0.0,0.0,0.0
4324,77787212,Valerio,False,0.0,30.0,0.0,0.000133865890736,0.000495994005975,0.0,0.0
4325,170566092,Clauzi,False,0.0,45.0,0.0,0.00118210800454,0.00298900512098,0.0,0.0
4326,31334862,Melinda,False,0.0,24.0,0.000122898265908,0.000171746666475,0.000510574503724,1.0,0.0
4327,114467282,Melinda Molnár,False,0.0,25.0,0.0,0.000208209913316,0.00147250927051,0.0,0.0
4328,130425302,Jarko Mesuere,False,0.0,26.0,0.00229102289551,0.00210774714391,0.000991956308882,5.0,0.0
4329,76227032,Kelly Kruup,False,0.0,23.0,2.81869216347e-05,0.000849237148518,0.000969156032735,1.0,0.0
4330,61055452,Andrea,False,0.0,20.0,0.0,0.000176080234843,0.000398356126498,0.0,0.0
4331,181645392,Becca Pratt,False,0.0,11.0,0.0,0.000281565315708,0.000820567238606,0.0,0.0
4332,103424482,Mohid Raza,False,0.0,8.0,0.0,0.00033340202363,0.0,0.0,0.0
4333,4628965,Boris,False,0.0,113.0,0.000931106543063,0.000390377092916,0.0,13.0,0.0
4334,53354982,Mara,False,0.0,18.0,0.0,0.000220011106734,0.000734776194552,0.0,0.0
4335,142025192,Bee,False,0.0,40.0,0.000215549701751,0.000158090647869,0.000315354876884,4.0,0.0
4336,135995882,Dries Allemeersch,False,0.0,29.0,0.0,0.00076819469046,0.00429979262506,0.0,0.0
4337,128983532,Sarah Cooke O'Dowd,False,0.0,18.0,0.0,0.000220011106734,0.000397871951623,0.0,0.0
4338,141140462,Markus,False,0.0,5.0,0.0,0.00125585381709,0.00459241017285,0.0,0.0
4339,142320112,Jason Pogacnik,False,0.0,12.0,0.000710567630506,0.000357291322838,0.000411185068989,2.0,0.0
4340,160408052,Cindy Devacht,False,0.0,12.0,0.0,0.00050055618804,0.000521034199163,0.0,0.0
4341,167977462,She Rif,False,0.0,258.0,0.000103203684004,0.00175852332969,0.00244586702835,1.0,0.0
4342,72229372,Sven Heusequin,False,0.0,5.0,0.0,0.000157560640217,0.000976598629319,0.0,0.0
4343,114893312,Giovanni Urbano,False,0.0,19.0,0.0,0.000347724018225,0.000622979364259,0.0,0.0
4344,158358272,Thierry Personne,False,0.0,16.0,0.000458213026715,0.000547030025106,0.000675558216351,1.0,0.0
4345,160047622,Karim Hadni,False,0.0,69.0,0.00142585500195,0.00201479659541,0.00376620281447,12.0,0.0
4346,133694892,Marcela,False,0.0,43.0,0.000173459528808,0.0002133779814,0.000887822864168,4.0,0.0
4347,41493002,Zoltan Simonyak,False,0.0,30.0,0.0,0.000133865890736,0.000585995158436,0.0,0.0
4348,39232012,Fadel,False,0.0,4.0,0.0,0.000317547521924,0.000782205096378,0.0,0.0
4349,138748432,esther de jonghe,False,0.0,89.0,0.000588879020993,0.00142289285144,0.00286188822146,3.0,0.0
4350,99787282,Jacques WEIDIG,False,0.125,39.0,0.0037076648609,0.00400187026086,0.0112022310272,23.0,0.010379231688
4351,118825492,sedat acar,False,0.0,10.0,0.0,8.97080475654e-05,0.000444371690804,0.0,0.0
4352,136431022,Azin,False,0.0,26.0,0.0,0.000149794437018,0.00149975817857,0.0,0.0
4353,76096022,zakir,False,0.0,5.0,0.0,0.000157560640217,0.0,0.0,0.0
4354,134935982,Evy De Bruyker,False,0.0,89.0,0.00229758309829,0.00142289285144,0.00376143810658,4.0,0.0
4355,165421592,Auguste,False,0.0689655172414,56.0,0.00314081804918,0.00337667186938,0.0125631183982,13.0,0.00699944266699
4356,128920582,Monica,False,0.0,34.0,0.000213503438445,0.00012093580749,0.000603970095213,3.0,0.0
4357,12410804,Nikki Barrager,False,0.0,23.0,0.0,0.000165477671521,0.0,0.0,0.0
4358,84979802,Isabel Ruesen,False,0.0,22.0,0.0,9.3635139192e-05,0.000290109049334,0.0,0.0
4359,139665952,Michael Stockmans,False,0.0,22.0,0.0,9.3635139192e-05,0.0,0.0,0.0
4360,151537072,Lin,False,0.0,8.0,0.0,0.000119042115976,0.000976597177653,0.0,0.0
4361,160506402,Martijn Evens,False,0.105263157895,36.0,0.0,0.00144322155109,0.00996074396255,0.0,0.00820550312414
4362,13556486,Tom Meyers,False,0.0,45.0,4.78917844597e-05,0.000304050796923,0.00119003003287,1.0,0.0
4363,132063782,NicoC,False,0.0238095238095,1.0,0.0,0.000729313975796,0.00465647312852,0.0,0.00293073935922
4364,88550952,Thomas Eichstädt-Engelen,False,0.0,60.0,0.00353041603778,0.00220304497403,0.011658473129,12.0,0.0
4365,104837212,Stijn Tilleman,False,0.0,3.0,0.000118108724936,0.000353714320783,0.00250491508006,1.0,0.0
4366,159687212,Rita,False,0.0,55.0,0.0,0.000164799762901,0.00951070923286,0.0,0.0
4367,90907182,PG (BGMonkeys),False,0.0,207.0,8.64483967431e-05,0.00130097990264,0.00126452616139,3.0,0.0
4368,114696752,Maarten Jansen,False,0.0,12.0,0.0,0.000655422165875,0.00229711456253,0.0,0.0
4369,152591112,Charlotte Dorcimont,False,0.0,23.0,7.08329044547e-05,0.000246441334012,0.00082667924631,1.0,0.0
4370,3524019,Lady Gemma,False,0.0338983050847,229.0,0.00231253082375,0.00337231353603,0.0138618822531,15.0,0.00300224257561
4371,147890742,Emmanuel,False,0.0,5.0,0.0,0.000175844694054,0.0011923559182,0.0,0.0
4372,11805239,Irina Trichkovska,False,0.0,22.0,0.0,9.3635139192e-05,0.0,0.0,0.0
4373,14230076,Alessia,False,0.151515151515,12.0,0.0,0.000180673105983,0.0201776874983,0.0,0.0251089834751
4374,105683722,Junna Shi,False,0.0,22.0,0.0,9.3635139192e-05,0.000573021737341,0.0,0.0
4375,146416192,Valérie Lunney,False,0.0,3.0,0.0,0.000367384123491,0.00331707380091,0.0,0.0
4376,79835232,Abhineshwar,True,0.0677966101695,1238.0,0.0393569891438,0.0319487215944,0.0126671273904,300.0,0.017710805148
4377,127115842,Nina Gustafsson,False,0.0,52.0,6.47531601317e-05,0.000160867520989,0.000619200357071,1.0,0.0
4378,14197316,Senne Vaeyens,False,0.135135135135,458.0,0.0030471260406,0.00618082154583,0.0213913171197,31.0,0.0150989781892
4379,13771333,Greg,False,0.0,70.0,0.0,0.000193645941782,0.000850477863887,0.0,0.0
4380,116859462,Raf.Simons,False,0.0,158.0,0.0,0.00307106802504,0.0059522333929,0.0,0.0
4381,10986055,Rowan MacMillan,False,0.0,60.0,0.00261860071555,0.000704857064478,0.000721949932644,7.0,0.0
4382,61022792,Omar,False,0.0,62.0,0.0,0.00018314074628,0.000619879934613,0.0,0.0
4383,146448972,Ben Wilson,False,0.0,70.0,0.0,0.00023285675633,0.000700356230684,0.0,0.0
4384,6627918,Greg Hoin,False,0.0,8.0,0.0,0.000938982386571,0.00550792545863,0.0,0.0
4385,71017042,Salah UD DIN,False,0.0,63.0,6.34730867828e-05,0.000280598876516,0.00262560000349,2.0,0.0
4386,12764332,Ivan Stoilov,False,0.0,118.0,0.00179839102118,0.00154933285905,0.00369617253114,11.0,0.0
4387,176364302,Nadia B,False,0.0,23.0,0.00151963394564,0.0013280785389,0.00192560896499,8.0,0.0
4388,111276132,Lars,False,0.0,5.0,0.000144136598178,0.000157560640217,0.0,1.0,0.0
4389,75735642,Oliver 16,False,0.0,22.0,0.000720695120039,9.3635139192e-05,0.000390292518795,34.0,0.0
4390,159818332,thomas,False,0.0,2.0,0.0,0.000268876409292,0.0031998494037,0.0,0.0
4391,146416222,Norbert,False,0.0,84.0,0.00169934541551,0.000495466290855,0.000466658815613,2.0,0.0
4392,161358432,Mila Notski,False,0.0,7.0,0.0014696250427,0.000858336577738,0.00139730412196,3.0,0.0
4393,115516002,Yvan de Ghellinck,False,0.0,15.0,0.00181692927111,0.000809622633321,0.0,3.0,0.0
4394,109027942,Nicolas Boseret,False,0.0,4.0,0.0,0.000147693890612,0.000335113550564,0.0,0.0
4395,159031912,Hana,False,0.0,17.0,0.000949318653331,0.000622136347744,0.0022836269574,2.0,0.0
4396,93692522,Bert,False,0.0,69.0,0.0,0.00201479659541,0.00258300767878,0.0,0.0
4397,37364332,Ana Escarpenter,False,0.0,763.0,0.00927796683299,0.00606281046157,0.0026045043887,136.0,0.0
4398,12426002,Oscar Scholten,False,0.0,18.0,0.0,0.00291640091919,0.0,0.0,0.0
4399,61809262,Ivan Vasilev,False,0.0,12.0,0.0,0.000180673105983,0.0,0.0,0.0
4400,82977462,Joh,False,0.0,13.0,0.0,0.000249460753375,0.0,0.0,0.0
4401,26966482,Raalu,False,0.0,9.0,0.0,0.000111314113199,0.0,0.0,0.0
4402,12558963,Marco Riva,False,0.0,22.0,0.0,9.3635139192e-05,0.00123690071945,0.0,0.0
4403,179544692,Sidney De Cuyper,False,0.0,2.0,0.0,0.000122910961892,0.00100105986392,0.0,0.0
4404,148775542,nicola turriziani,False,0.0,22.0,5.4639738623e-05,9.3635139192e-05,0.0,1.0,0.0
4405,136356472,Hanane,False,0.0,27.0,0.000437385161865,0.000615864657162,0.00154883625005,1.0,0.0
4406,140190332,Tangla David,False,0.037037037037,72.0,0.00350804554421,0.00304905207625,0.0110376488583,6.0,0.00184776085944
4407,155836582,Joyce,False,0.0,4.0,0.0,0.000267320095414,0.000102151054503,0.0,0.0
4408,136323712,Anna R,False,0.0,70.0,0.0,0.000602983030805,0.00145799194637,0.0,0.0
4409,9569728,Josue,False,0.0,23.0,0.0,0.000212616555588,0.000468674253727,0.0,0.0
4410,12952195,Lili,False,0.0,20.0,0.0,0.000176080234843,0.0,0.0,0.0
4411,120529542,Peter Fourneau,False,0.0454545454545,60.0,0.00516249539063,0.00220304497403,0.0105962798841,16.0,0.00226303563616
